#number,Coord_x,Coord_y,evacuation,reward
525,372156.006021,3710379.809074,0,1
526,372102.746958,3710568.061913,0,1
527,372518.167039,3710445.231525,0,1
528,372967.175893,3710446.429777,0,1
529,372950.843067,3710528.523582,0,1
530,372814.125814,3710500.218379,0,1
531,372458.563007,3710664.052935,0,1
532,370346.640230,3710555.810130,0,1
533,371998.153056,3710610.152401,0,1
534,371703.961726,3710670.615828,0,1
535,372443.595325,3710734.551633,0,1
536,371628.773201,3710848.295616,0,1
537,371919.599950,3710841.872448,0,1
538,372404.016234,3710852.853384,0,1
539,370388.402497,3710809.891326,0,1
540,372193.800680,3711144.040829,0,1
541,372270.643246,3711136.699808,0,1
542,372359.348728,3710917.224825,0,1
543,372639.108565,3710933.117012,0,1
544,372651.762969,3711114.628419,0,1
545,372327.166563,3711144.245634,0,1
546,370597.875124,3711059.111285,0,1
547,370597.449092,3711092.376668,0,1
548,370517.674796,3711099.947937,0,1
549,370565.577422,3711146.603842,0,1
550,370780.156995,3711199.361581,0,1
551,372661.987099,3711244.425377,0,1
552,370592.385960,3711173.836062,0,1
553,372197.661340,3711365.626676,0,1
554,370695.907362,3711175.850056,0,1
555,370768.472792,3711239.487628,0,1
556,370842.692085,3711260.317376,0,1
557,372669.282005,3711324.799027,0,1
558,370881.782623,3711271.282589,0,1
559,370852.532938,3711374.259594,0,1
560,371094.384278,3711348.017465,0,1
561,372061.377985,3711414.736238,0,1
562,370733.382002,3711358.358132,0,1
563,370808.041683,3711379.536556,0,1
564,370722.253703,3711396.968525,0,1
565,370848.385691,3711390.506977,0,1
566,371199.998427,3711378.200119,0,1
567,371097.685385,3711388.552419,0,1
568,372188.686444,3711445.151463,0,1
569,371101.000131,3711430.107493,0,1
570,372650.850786,3711615.139012,0,1
571,372688.447740,3711548.566632,0,1
572,372687.117666,3711531.560836,0,1
573,366677.381768,3707771.959317,0,1
574,366697.877472,3707856.550680,0,1
575,366722.950475,3707940.258105,1,1000
576,366783.894312,3708050.064552,0,1
577,366813.325662,3708091.557359,0,1
578,367165.542231,3707925.287835,0,1
579,367181.231026,3708028.844274,0,1
580,366913.575153,3708228.114975,1,1000
581,367225.426437,3708220.919554,0,1
582,367188.096249,3708133.975151,0,1
583,367330.093914,3708373.213030,0,1
584,367497.761311,3708229.781701,0,1
585,367245.775869,3708664.919767,0,1
586,366908.946081,3708722.455624,0,1
587,367007.104813,3708720.168931,1,1000
588,367249.147429,3708670.252158,0,1
589,368844.314395,3708715.097151,0,1
590,369124.192996,3709146.652575,0,1
591,367053.155608,3708780.652687,0,1
592,366910.861967,3708785.167557,0,1
593,367497.873634,3708743.430402,0,1
594,367652.468141,3708877.595537,0,1
595,367010.042184,3708844.828797,0,1
596,367007.303066,3708780.985919,0,1
597,366915.090031,3708849.145140,0,1
598,366846.104235,3708850.098098,0,1
599,366893.354909,3708849.445332,0,1
600,367777.386623,3709167.535000,0,1
601,367714.396902,3709278.216373,0,1
602,367947.477239,3709288.970820,0,1
603,368460.839162,3709180.694077,0,1
604,368694.878295,3709274.043146,0,1
605,368863.738566,3709158.012373,0,1
606,368838.839788,3709235.672890,0,1
607,369065.499194,3709205.418935,0,1
608,367776.842097,3709388.484698,0,1
609,367904.405255,3709410.612488,0,1
610,368811.896163,3709320.725307,0,1
611,369040.967286,3709412.697308,0,1
612,367789.057794,3709399.973038,0,1
613,369101.765699,3709217.657842,0,1
614,367759.186801,3709553.951305,0,1
615,369050.900894,3709505.188487,0,1
616,367855.095156,3709631.376936,0,1
617,368356.479049,3709518.788607,0,1
618,369011.066496,3709620.592276,0,1
619,367934.496712,3709670.324366,0,1
620,367731.379647,3709578.731841,0,1
621,367850.839630,3709625.890125,0,1
622,367569.653999,3709623.041520,0,1
623,368755.993480,3709674.180880,0,1
624,367694.636570,3709588.663174,0,1
625,367768.673472,3709649.530985,0,1
626,367665.018725,3709792.689268,0,1
627,368614.301578,3709605.322653,0,1
628,368606.916872,3709602.628602,0,1
629,368622.995246,3709585.474408,0,1
630,368678.608093,3709630.896308,0,1
631,367893.311058,3709674.659765,0,1
632,367795.191250,3709760.957982,0,1
633,368214.500350,3709644.642067,1,1000
634,368012.129705,3709715.839966,0,1
635,367953.856177,3709677.800072,0,1
636,367868.045950,3709742.546580,0,1
637,368746.527449,3709670.760939,0,1
638,368005.949533,3709820.728542,0,1
639,367873.918493,3709778.565181,0,1
640,367805.861761,3709798.651899,0,1
641,367755.588395,3709770.939449,0,1
642,367890.849295,3709813.522720,0,1
643,367813.729087,3709831.094182,0,1
644,367832.148086,3709859.410256,0,1
645,369801.351021,3710029.391281,0,1
646,367851.219967,3709889.957659,0,1
647,367863.528138,3709912.978786,0,1
648,367896.510594,3709847.015626,0,1
649,367448.388576,3710022.022414,0,1
650,369920.425202,3710015.538925,0,1
651,367479.010252,3710062.203020,0,1
652,367337.267840,3710141.775789,0,1
653,367311.363716,3710169.636788,0,1
654,367168.440791,3710149.924910,0,1
655,367367.745476,3710263.905009,0,1
656,367251.396266,3710212.939304,0,1
657,367649.243848,3710170.511311,0,1
658,367990.026078,3710301.181756,0,1
659,367613.908861,3710158.364937,0,1
660,367224.673858,3710275.746624,0,1
661,367421.295871,3710240.953704,0,1
662,367384.935732,3710345.959093,0,1
663,366763.282340,3710248.724596,0,1
664,366953.329642,3710241.007118,0,1
665,366966.384609,3710585.617021,0,1
666,366943.668338,3709989.443467,0,1
667,367563.952481,3710229.287103,0,1
668,367535.963009,3710349.370597,0,1
669,367349.356702,3710331.587889,0,1
670,367451.665479,3710270.280181,0,1
671,367444.598548,3710293.367828,0,1
672,367519.057317,3710340.586623,0,1
673,367324.714145,3710403.793130,0,1
674,367909.916988,3710289.503916,0,1
675,367902.887747,3710307.289463,0,1
676,368101.190315,3710336.811554,0,1
677,368020.745976,3710282.328580,0,1
678,367965.464109,3710332.183299,0,1
679,367891.766564,3710337.585632,0,1
680,367497.252159,3710367.281712,0,1
681,367372.070015,3710424.157231,0,1
682,367606.627197,3710405.093099,0,1
683,367422.671169,3710363.139884,0,1
684,367432.994685,3710330.336563,0,1
685,367459.127528,3710402.807566,0,1
686,367827.714723,3710374.408293,0,1
687,367775.444906,3710401.332293,0,1
688,367457.179772,3710415.166894,0,1
689,367514.072720,3710430.653749,0,1
690,367761.931235,3710496.828584,0,1
691,367360.055206,3710504.095971,0,1
692,367921.016921,3710427.670850,0,1
693,367927.485712,3710477.400112,0,1
694,367930.631182,3710429.058393,0,1
695,367891.776642,3710399.270166,0,1
696,367599.859371,3710439.821425,0,1
697,367646.533551,3710470.122112,0,1
698,367601.025867,3710420.619011,0,1
699,367586.144824,3710448.959912,0,1
700,367937.079246,3710411.569180,0,1
701,368048.640483,3710430.146988,0,1
702,368827.791210,3710410.221506,0,1
703,368822.923640,3710411.563187,0,1
704,368814.338309,3710431.831248,0,1
705,367450.660859,3710456.468532,0,1
706,367542.229211,3710487.559467,0,1
707,367519.604846,3710497.219849,0,1
708,367670.992451,3710472.281368,0,1
709,367666.948513,3710438.910497,0,1
710,367675.628937,3710509.570097,0,1
711,367700.611274,3710434.211511,0,1
712,367606.127831,3710491.749198,0,1
713,367565.911851,3710681.848072,0,1
714,367557.004946,3710470.487778,0,1
715,367563.849343,3710481.872220,0,1
716,367574.525901,3710510.527172,0,1
717,368809.609389,3710467.218362,0,1
718,368790.395876,3710471.650057,0,1
719,368813.468781,3710486.651503,0,1
720,368916.814977,3710438.287951,0,1
721,367908.562936,3710517.906595,0,1
722,367831.187358,3710529.315439,0,1
723,367911.629673,3710541.719938,0,1
724,367572.310350,3710597.317801,0,1
725,367514.799529,3710519.954722,0,1
726,367738.626758,3710500.264984,0,1
727,367770.748409,3710564.647226,0,1
728,367684.561029,3710574.891772,0,1
729,367583.868001,3710531.980634,0,1
730,367828.865301,3710512.401201,0,1
731,367834.284135,3710551.919502,0,1
